time,obs_0,x_0,x_1,regime
0.61,-0.8620799537318737,-0.5748381383538832,0.05804715289185562,3
0.62,-0.5679545227979688,-0.5452482609357091,0.05393003739349513,3
0.63,-0.7909359590978904,-0.5144455917896994,0.04480967296868398,3
0.64,-0.5615512654198761,-0.48277245230533666,0.04721534093994961,3
0.65,-0.3523805252721546,-0.4751940135773561,0.07827362466864796,3
0.66,-0.4254533285758053,-0.48005345305835273,0.05905981462680555,3
0.67,-0.408477220264578,-0.48662446995362807,0.0678111945665343,3
0.68,nan,-0.5155065290474703,0.08022155664672406,3
0.6900000000000001,-0.353968311539108,-0.5237044227545878,0.10277670207816172,3
0.7000000000000001,-0.4138896649135676,-0.5689711067388243,0.08653150306568755,3
0.71,nan,-0.5998556142298123,0.06957425622308006,3
0.72,-0.5623712927018205,-0.5919030181364843,0.06564185243296956,2
0.73,-0.8512054373589162,-0.5940110544247622,0.062129945743203505,2
0.74,-0.28981649947594323,-0.5869732343402395,0.041648575175625334,2
0.75,-0.5442488404922967,-0.5699013753505573,0.05469365170745689,2
0.76,-0.6869081445769983,-0.5593511097206825,0.06555085230394486,2
0.77,-0.7891888451458985,-0.550625994155906,0.1059245640970465,0
0.78,-0.397346939753979,-0.5496147476061767,0.09925327690986974,0
0.79,-0.6580002447657196,-0.5619372254752933,0.07811175711376366,0
0.8,-0.5250827524649202,-0.5840169750999384,0.05994525206357647,0
0.81,-0.8096658073179269,-0.5825104978574802,0.06633142837321288,0
0.8200000000000001,-0.6293573607161771,-0.5785751041971495,0.050689065682752554,0
0.8300000000000001,-0.7867609630738612,-0.5576785373957646,0.06522387380035774,0
0.84,-0.4300706570859987,-0.5580831108572261,0.05183943153806171,0
0.85,-0.46199508641548387,-0.544324136886344,0.055339706130093494,0
0.86,-0.5967609983718966,-0.5705650613902132,0.05370340247975493,3
0.87,-0.7133887647738126,-0.5624715198417746,0.03544098973760108,3
0.88,-0.9187454248049642,-0.5558622943858169,0.006167335083757285,1
0.89,-0.3476607449349712,-0.5263592609136444,0.031095498109527137,1
0.9,-0.4373293663942097,-0.5287778112951355,0.03820910737576096,1
0.91,-0.5617641498268249,-0.5743323615546573,0.014891108633575498,1
0.92,nan,-0.5773362781499266,-0.0066260073381295675,1
0.93,-0.4858135649892489,-0.5601616671065638,0.03335305331352096,1
0.9400000000000001,-0.5252217838190576,-0.580893153159617,0.016437019965249496,1
0.9500000000000001,-0.39245501310436504,-0.5732797200276203,0.04857715783541566,1
0.96,-0.7965692853288374,-0.5948608076782802,0.05331499449237743,1
0.97,-0.31438417151740583,-0.5554605266236267,0.020013236556330194,2
0.98,-0.49697109572490505,-0.5783046081274251,0.011441038244331778,2
0.99,nan,-0.5858248533438962,0.027635858808183013,2
1.0,-0.8554505415138272,-0.5780625346807601,-0.008001561678700472,2
1.01,-0.8364399387371004,-0.56486401394934,-0.01951233161741998,2
1.02,-0.5724184001691276,-0.5365507495407685,-0.03196652068807128,2
1.03,-0.9432715381086373,-0.5466003014551094,-0.02098405586854029,2
1.04,-0.4145288822956238,-0.5286087703010952,-0.011917148310473514,2
1.05,-0.3944514408665397,-0.5596776727972859,-0.0010968737703561243,2
1.06,-0.5517126937057877,-0.5775654454667875,0.003614132830260927,2
1.07,-0.32541513372934583,-0.6031523069474347,0.012522505116970898,2
1.08,-0.5743361313584218,-0.616268523498845,-0.013192800413824394,2
1.09,-0.8372683090954873,-0.5989107781517027,-0.008293945978220245,2
1.1,-0.8138999925425314,-0.6081957602888021,0.02077110073209214,1
1.11,-0.7286185621450515,-0.6139678299187529,0.021309398707850372,1
1.12,-0.6014196889090451,-0.605519721815587,0.008809533031738846,1
1.1300000000000001,-1.0133842805565234,-0.5930693973385104,-0.0019035615767143393,1
1.1400000000000001,-0.4517621337359336,-0.5983368167961419,0.025358809027236057,1
1.1500000000000001,-0.19844261924384454,-0.6161568537624098,-0.023023591636489933,1
1.16,-0.5603292009970661,-0.5808573295933598,0.02807808537383257,1
1.17,-0.507596195378883,-0.5860584282543796,-0.0107990658654403,1
1.18,nan,-0.5893378156370266,-0.01646952953292648,1
1.19,nan,-0.5901896033792865,-0.03865494272369882,1
1.2,-0.4008470300342847,-0.5756474325128605,-0.027971520504358603,1
1.21,-0.14027663244178917,-0.6026573077466824,-0.013847728267939053,1
1.22,-0.8408665066085259,-0.5585903215690311,-0.01033928297785816,1
1.23,nan,-0.562543873202556,-0.013127650851119298,1
1.24,-0.5333568258478293,-0.547426018497172,-0.04767544470700807,1
1.25,-0.6529057383919575,-0.5414010743451401,-0.055246346472729226,1
1.26,-0.5222320697920776,-0.5017375687142934,-0.05845356941646474,1
1.27,-0.5600270318029269,-0.4658711286483316,-0.08023611552502256,3
1.28,-0.404752724166969,-0.4517965896690341,-0.07344692967157287,3
1.29,-0.26968537301581996,-0.4669185516779846,-0.0695317727304762,3
1.3,-0.2018047539693019,-0.44033358218296265,-0.07565994795255583,3
1.31,-0.37249443740254523,-0.4719711672554431,-0.07563290474234197,3
1.32,-0.2680351405755719,-0.4876597733150161,-0.08210155899190791,3
1.33,-0.4590997992664191,-0.4868532298421434,-0.11580409551725873,3
1.34,-0.5535522609450108,-0.5167321304793463,-0.10558373832916193,3
1.35,-0.2590740135997782,-0.5246028437503433,-0.15635070647392746,3
1.36,-0.6834862371704813,-0.5062829487994289,-0.150121557836073,2
1.37,-0.5055114506976514,-0.5180290305361615,-0.17570755426805745,2
1.3800000000000001,-0.4389431738870665,-0.49872272745719387,-0.16784200404550859,2
1.3900000000000001,-0.4268518798996468,-0.44857706816622644,-0.1585990220507823,2
1.4000000000000001,-0.45985387699552943,-0.43858012000015506,-0.1611445855426997,2
1.41,-0.5682673655151221,-0.42005170205613845,-0.1478371585900231,2
1.42,-0.7194885396084789,-0.39291694337455385,-0.15752443116981868,3
1.43,-0.5015245353337157,-0.39966050811656034,-0.1663188724322092,3
1.44,-0.2728065635861118,-0.3818461711523978,-0.1355197892641135,3
1.45,nan,-0.3891137501596218,-0.14333766487365476,3
1.46,nan,-0.3808866369314277,-0.14753620654954452,3
1.47,-0.23900031494978222,-0.35994113068397277,-0.19183407132917776,3
1.48,-0.17616557188522186,-0.3746755259688908,-0.2065232276517608,3
1.49,-0.39631381668554716,-0.41920926858676927,-0.22476338040087807,3
1.5,-0.5141370415233077,-0.43541634456075395,-0.22766165658925028,3
1.51,-0.14476843540639056,-0.4109799450047449,-0.23142456133011807,3
1.52,-0.5193615528095606,-0.42954131968514425,-0.23140652934773806,3
1.53,-0.6140807952944776,-0.40641014065789155,-0.24976867302329747,3
1.54,-0.2389777026687446,-0.4225895876330311,-0.23734885047269652,3
1.55,nan,-0.424907362009482,-0.22321241240614356,2
1.56,-0.14236145018298696,-0.4230557610353405,-0.2080630773823215,2
1.57,-0.5217148739626536,-0.4416420445109766,-0.20726445501117524,2
1.58,-0.3562291970088509,-0.44364763457568485,-0.23054595121820198,2
1.59,-0.3659365715285233,-0.4726989553601802,-0.21567824075661773,2
1.6,-0.32350560843551424,-0.47735450822773884,-0.23504545518578124,0
1.61,-0.7310638724527554,-0.4768913144250668,-0.21130985076286626,0
1.62,-0.5713306637974428,-0.52012161476038,-0.24018607530711847,0
1.6300000000000001,-0.2893941380715792,-0.5359787355244834,-0.20976156759617628,0
1.6400000000000001,-0.32182621568745506,-0.527647102188475,-0.19336641494897086,0
1.6500000000000001,-0.5304046698696845,-0.5478120850600573,-0.21479030037963653,0
1.6600000000000001,-0.29735328933991795,-0.5361167503003028,-0.21255086225902942,0
1.67,-0.4621849104994179,-0.5224613901715188,-0.21524152776630331,0
1.68,nan,-0.5142862086915687,-0.21100293842936962,0
1.69,-0.5186798556028132,-0.49615942986641237,-0.19380775809833334,0
1.7,-0.5822423762118136,-0.5260760726049157,-0.23778409041465878,0
1.71,nan,-0.5034107842888611,-0.21284066809734675,0
1.72,-0.7911202356391439,-0.5213061907576836,-0.2489731728877726,0
1.73,-0.6841387205180829,-0.5167189633837512,-0.22911154249632315,0
1.74,nan,-0.4781834781181462,-0.2176400333418125,0
1.75,-0.3528734549470519,-0.4832268946592694,-0.2344144456068007,1
1.76,-0.6841446364755192,-0.4805817343525599,-0.2392276674564718,1
1.77,-0.5395802960384892,-0.49848018379537345,-0.1970564161019237,3
1.78,-0.3338930958776671,-0.46028441483495397,-0.1733501603503055,3
1.79,-0.5894060058375229,-0.47640000071696176,-0.1553830230626084,3
1.8,-0.22967537051940295,-0.46122547252341894,-0.14575519546321428,3
1.81,-0.3570991485032887,-0.4339260398199263,-0.13231899662867266,3
1.82,-0.47937585683127515,-0.41695612489473993,-0.1189192759780851,0
1.83,-0.5846547112806957,-0.4080555161102241,-0.15399690219247836,0
1.84,-0.36651435104955865,-0.40434281698146185,-0.16435075685849848,0
1.85,-0.19618656156146386,-0.42791792204935497,-0.1298926706881895,0
1.86,-0.6216342634148716,-0.3911984256213941,-0.1020587953288363,1
1.87,nan,-0.38413816515616966,-0.07453599893313899,1
1.8800000000000001,-0.035382074981315625,-0.3819764107183523,-0.0701073734005177,1
1.8900000000000001,-0.5308635211351596,-0.4019359560740002,-0.06181701044353831,1
1.9000000000000001,nan,-0.39871855772514186,-0.08756096772800992,1
1.9100000000000001,-0.5101524895396773,-0.3977489071728481,-0.08871775416650604,1
1.92,-0.6249484960988546,-0.3598089393040911,-0.07038989882540532,1
1.93,-0.5312969684569623,-0.3577809858257413,-0.06506220313525664,1
1.94,-0.6970912536357123,-0.35510783333452867,-0.0687951718154913,1
1.95,-0.3165815089173817,-0.3749808381156217,-0.07147223350855243,1
1.96,-0.0984537481142635,-0.3880278990580939,-0.09612118311947261,1
1.97,-0.4365467296949258,-0.3758633232718527,-0.08781528400521055,1
1.98,-0.36878009588559263,-0.40971815688285496,-0.08982990033508705,3
1.99,-0.32991009619490974,-0.3877555383804422,-0.0681962760554852,3
2.0,-0.18883109743839493,-0.3653000238308352,-0.06707703053717858,3
