time,obs_0,obs_1,x_0,x_1,regime
0.75,nan,-0.05670986790797561,-0.37591514866343656,-0.0420771360957833,3
0.76,-0.464461856028636,-0.023395039419246585,-0.37633592002439437,-0.03823383033695737,3
0.77,-0.5244219826122214,-0.028356437008188223,-0.37671825832776396,-0.03389400347603951,1
0.78,nan,-0.18784395662075376,-0.3770571983625243,-0.029559032885809793,1
0.79,-0.07768017362370755,-0.1644091309863685,-0.37735278869138245,-0.02522934283641293,1
0.8,-0.32601262504333045,-0.018645111941943508,-0.3776050821197466,-0.02090535626382628,1
0.81,-0.27045466198990936,-0.09385793584739108,-0.37781413568238487,-0.01658749473010116,1
0.8200000000000001,-0.2578186628507126,nan,-0.3779800106296859,-0.01227617838381711,1
0.8300000000000001,nan,-0.07573296050792563,-0.3781027724135241,-0.007971825920752618,1
0.84,-0.5264836312614781,-0.1442550347326399,-0.37818249067273163,-0.003674854544775873,1
0.85,-0.2767806389389384,0.14225234396883082,-0.3782192392181794,0.00011432007104099536,0
0.86,-0.47161377175523833,-0.16775220799567106,-0.378218096017469,0.0038962838230807073,0
0.87,-0.4671581274199371,-0.16573809579317217,-0.3781791331792382,0.007670672215609235,3
0.88,-0.43468482019006016,0.000558929610208975,-0.3781024264570821,0.011437122202970398,3
0.89,-0.2652890480267032,0.2528469697729556,-0.37798805523505236,0.015195272223135279,3
0.9,-0.06770355866073557,0.07862332229388053,-0.377836102512821,0.01894476223103953,3
0.91,-0.4693434233522118,0.17432581481781892,-0.37764665489051064,0.022685233731705664,3
0.92,-0.4721067287148907,0.022092202774522833,-0.3774198025531936,0.026416329813147357,3
0.93,-0.5143820645002949,-0.14510102768460942,-0.3771556392550621,0.030137695179052997,3
0.9400000000000001,-0.43517180924445725,-0.11714096305459643,-0.37685426230327157,0.033848976181245514,3
0.9500000000000001,-0.3668290139734944,0.11973458473989301,-0.3765157725414591,0.03754982085191574,3
0.96,-0.3621212107388265,-0.00754514559490483,-0.37614027433293995,0.0412398789356265,3
0.97,-0.3361666479205772,0.17419696630638304,-0.37572787554358367,0.04491880192108465,3
0.98,-0.30810622430276324,0.0941024329756929,-0.3752786875243728,0.049086243072678316,1
0.99,nan,-0.07333759396608448,-0.37478782509364605,0.05324085746177669,1
1.0,-0.12520117114574802,0.008462129931269005,-0.37425541651902827,0.057382253997789595,1
1.01,-0.32648390556607115,-0.14895445639467414,-0.3736815939790504,0.061510043654984296,1
1.02,-0.39789537732458785,0.059466539665195245,-0.37306649354250054,0.06562383950746484,1
1.03,-0.5131968051761341,-0.16313232528907767,-0.3724102551474259,0.06972325676387492,1
1.04,nan,-0.09123862849343324,-0.3717130225797871,0.07330791280182143,2
1.05,-0.5342493971093776,-0.0607758181804654,-0.3709799434517689,0.07687842720201565,2
1.06,-0.6623643805469,-0.018867859662416678,-0.37021115917974873,0.08043446978212931,2
1.07,-0.6894429491336806,nan,-0.3694068144819274,0.08397571243436254,2
1.08,-0.49074073310600363,0.04103721135421009,-0.36856705735758377,0.0875018291543131,2
1.09,-0.3826321266515618,0.32533363664033904,-0.36769203906604064,0.0915124960695803,1
1.1,nan,0.08443252811479275,-0.36677691410534485,0.09550639146810154,1
1.11,-0.47183171994246365,0.06576938840366608,-0.3658218501906638,0.09948314782621878,1
1.12,-0.5959783494566396,0.16327644047181272,-0.36482701871240164,0.10344240003247299,1
1.1300000000000001,-0.2527031348244314,0.14675589227884328,-0.3637925947120769,0.10738378541953206,1
1.1400000000000001,-0.11953494815838855,0.2306926894260265,-0.3627187568578816,0.11130694379581377,1
1.1500000000000001,-0.3430521748597989,0.39180647693369225,-0.36160568741992344,0.11521151747680096,1
1.16,-0.32357205903440556,0.05535632079270908,-0.36045357224515545,0.11909715131604659,1
1.17,-0.4680946678741307,0.08013357225760974,-0.359262600731995,0.12246349273586606,0
1.18,nan,0.028150707757186477,-0.35803796580463637,0.12581119175771427,0
1.19,-0.21485301243873312,0.03388740961367939,-0.35677985388705924,0.1291399490322452,0
1.2,-0.487018249982485,0.22110251035471806,-0.35548845439673676,0.13244946767305132,0
1.21,-0.06721345584077998,0.162381000732733,-0.35416395972000625,0.13573945328167258,2
1.22,-0.3933994128031791,-0.056107173162800505,-0.3528065651871895,0.1395096139723093,1
1.23,-0.15793129065750783,0.4058415193967945,-0.3514114690474664,0.14325866039623658,1
1.24,-0.5669397167522509,0.042338763383724,-0.34997888244350406,0.14698625776591878,1
1.25,-0.22124874465515168,0.28670630473378755,-0.34850901986584487,0.150692074074822,1
1.26,-0.5331059258005032,0.32338818395642877,-0.34700209912509666,0.1543757801253308,1
1.27,-0.5324070925802896,0.2426410043565452,-0.34545834132384334,0.1580370495563311,1
1.28,nan,0.014365745678161346,-0.34387797082828003,0.16167555887045687,1
1.29,-0.4995247735095359,nan,-0.3422612152395755,0.16529098746099877,1
1.3,-0.25250997436059613,0.31148732200574564,-0.3406083053649655,0.16888301763847252,1
1.31,-0.31657686723956946,0.707956620695664,-0.3389194751885808,0.17245133465684523,1
1.32,-0.4002890153259758,0.373310315441454,-0.3371949618420123,0.17599562673941735,1
1.33,nan,0.2578476421599594,-0.33543500557461814,0.17951558510435864,1
1.34,-0.2294232042874389,0.3014440037036732,-0.3336398497235746,0.1830109039898961,1
1.35,-0.3708763960125998,0.27478559481517933,-0.33180974068367564,0.18648128067915207,1
1.36,-0.4102044669344129,0.03925157616828917,-0.3299449278768841,0.18992641552463052,1
1.37,0.044627340022727224,0.33379543992626604,-0.3280456637216378,0.1933460119723501,1
1.3800000000000001,-0.3874232271216849,0.08930878848252193,-0.3261122036019143,0.19673977658562178,1
1.3900000000000001,-0.1151920156376944,0.13321295203322614,-0.3241448058360581,0.20010741906846968,1
1.4000000000000001,-0.376319862189929,0.40158839381520295,-0.3221437316453734,0.20344865228869333,1
1.41,-0.22271483667822783,0.18288842051310722,-0.32010924512248645,0.20676319230056966,1
1.42,-0.5764594987581583,0.258240414786164,-0.31804161319948077,0.2095507583671934,2
1.43,-0.5632705384996545,0.18797867180171204,-0.3159461056158088,0.2128120729824538,1
1.44,-0.22859509830515923,0.3490295799494999,-0.3138179848859843,0.216045909892647,1
1.45,-0.2785408549188886,nan,-0.3116575257870578,0.21925199792172154,1
1.46,-0.2355197490186783,0.1908694497463747,-0.3094650058078406,0.22243006918374866,1
1.47,-0.3369291851329181,0.09281895518177519,-0.3072407051160031,0.22557985910345957,1
1.48,-0.11081927619115073,0.3341358981392232,-0.3049849065249685,0.22870110643641267,1
1.49,-0.2521125594391736,0.268192655906326,-0.3026978954606044,0.23179355328878953,1
1.5,-0.4947466531991513,nan,-0.3003799599277165,0.23485694513681799,1
1.51,-0.4790475565889608,0.14216081840624267,-0.2980313904763483,0.23789103084582153,1
1.52,-0.28060438114678776,0.36842026613933954,-0.2956524801678901,0.24089556268889337,1
1.53,-0.25902281991822346,0.3421626696253952,-0.29324352454100117,0.24387029636519447,1
1.54,-0.3524287169388266,0.14473505705346512,-0.2908048215773492,0.2463149910178741,2
1.55,-0.1765172933805631,0.17370671857982684,-0.28834167166717045,0.24873040925161186,2
1.56,-0.18446315846724048,0.3242171293036231,-0.2858543675746543,0.25111636514978036,2
1.57,-0.19958017769153338,0.11802885815960626,-0.28334320392315654,0.25347267609522733,2
1.58,-0.18005950268573634,0.25736337920111524,-0.28080847716220425,0.25579916278226844,0
1.59,-0.38866583746989525,0.5770026267829789,-0.2782504855343816,0.25809564922832595,0
1.6,-0.10324804343956084,-0.11384648505158174,-0.27566952904209835,0.2603619627852131,0
1.61,-0.26061321147719485,0.16190316656596793,-0.27306590941424624,0.26259793415006366,0
1.62,-0.30445089010754517,nan,-0.2704399300727456,0.26480339737590597,0
1.6300000000000001,-0.13388273176014592,0.5506024715148445,-0.2677918960989865,0.2669781898818816,0
1.6400000000000001,-0.43086131495864355,0.3313466628788962,-0.2651221142001677,0.2691221524631077,0
1.6500000000000001,-0.4709588859659152,nan,-0.2624308926755366,0.2712351293001832,0
1.6600000000000001,-0.24749475630148357,0.1699972713757963,-0.25971854138253475,0.27381696796833815,1
1.67,-0.20510630545445924,0.11788489082794279,-0.2569803717028514,0.2763665194462268,1
1.68,-0.3790880859136179,0.5462478052905975,-0.2542167065083891,0.27888359012436287,1
1.69,-0.5926295831073093,0.42547503954143706,-0.2514278706071455,0.28136799000919804,1
1.7,-0.22488719785453168,0.19639753339469979,-0.2486141907070535,0.2833195327352511,3
1.71,-0.29794936935609173,0.3045276529739512,-0.245780995379701,0.28523903557685115,2
1.72,-0.3424057227543725,0.5998009988802568,-0.2429286050239325,0.28712636745949444,2
1.73,-0.47775590935093926,0.25094134668090184,-0.24005734134933754,0.28898140077481477,2
1.74,-0.20596032387416208,0.490706215133536,-0.23716752734158938,0.2908040113867585,2
1.75,-0.11302341389069331,0.49357382737604494,-0.2342594872277218,0.2925940786374009,2
1.76,-0.14656537584782514,0.32049916687955093,-0.2313335464413478,0.2943514853524033,2
1.77,-0.06927059182586798,0.68228452996146,-0.22839003158782376,0.296076117846112,2
1.78,-0.3466339991323577,0.43230106204647706,-0.22542927040936264,0.298267865926298,1
1.79,-0.3206049965920947,nan,-0.22244659175009968,0.300425622898539,1
1.8,-0.2133475886175071,0.27472428313069175,-0.21944233552111428,0.30254923757024293,1
1.81,-0.1341232733999403,0.1760981133748994,-0.21641684314541185,0.30463856245031357,1
1.82,-0.17796326086226236,0.38901118181133637,-0.21337045752090872,0.3066934537568671,1
1.83,-0.18816177652274904,0.16512146992768592,-0.21030352298334004,0.3082137714245624,0
1.84,-0.14360462874043056,0.016906636650320384,-0.20722138526909442,0.3097003791115467,0
1.85,-0.37935015339070943,0.42665976975454767,-0.20412438147797896,0.31115319220601456,0
1.86,-0.15709250893914944,0.33766987483616034,-0.2010128495559188,0.3125721296363823,0
1.87,-0.11649275273772032,nan,-0.19788712825955498,0.3139571138726687,0
1.8800000000000001,-0.020684676646520683,nan,-0.1947475571208283,0.31530807092751895,0
1.8900000000000001,-0.22881545398934583,0.41390258576279787,-0.1915944764115531,0.31662493035687217,0
1.9000000000000001,-0.12816797436960073,0.29749966740285577,-0.1884282271079844,0.31790762526027394,0
1.9100000000000001,-0.1767466984711368,0.35233167519571085,-0.18524915085538166,0.31915609228083325,0
1.92,nan,0.27905858074128076,-0.18205758993257332,0.3208702716048254,1
1.93,-0.2632718835780569,0.5344250542034552,-0.17884888721652506,0.32254910696094147,1
1.94,-0.010729583189320185,0.222061291618541,-0.17562339614691563,0.32419249761918484,1
1.95,-0.07960069824900753,0.23153399853098416,-0.17238147117072378,0.3258003465854156,1
1.96,nan,0.278170432812346,-0.16912346770486963,0.32737256060395203,1
1.97,-0.03598663735678345,0.17488012321036625,-0.1658497420988301,0.3289090501597928,1
1.98,-0.24746638681237934,0.10156102341432471,-0.16256065159723218,0.33040972948046154,1
1.99,-0.06569951537005006,0.26554454232633756,-0.15925655430242758,0.33187451653747296,1
2.0,0.005980367039636475,0.0761272318720379,-0.15593780913705285,0.33280333304742227,3
