time,obs_0,x_0,x_1,regime
0.29,-0.12914619118617027,-0.21369515446001838,0.05362432381005655,1
0.3,-0.25153885451147756,-0.23324436855118888,0.03472025796880881,1
0.31,-0.4647832507834488,-0.22715166606047324,0.026032419037365646,1
0.32,-0.39345603813938884,-0.23292827839942412,0.030619816544108436,3
0.33,-0.37558975907953085,-0.24630097634026404,0.024812461008455248,3
0.34,-0.28980960522780136,-0.2555348859201123,-0.027167378838456605,3
0.35000000000000003,0.12429119317069742,-0.2793480722318135,-0.04007662720824817,3
0.36,-0.26738488607323596,-0.2933909670516162,-0.03684159439764416,3
0.37,0.08723578451517827,-0.27296600922375236,-0.04938082836886255,3
0.38,-0.529355759356591,-0.2570690641377261,-0.036683719837243174,3
0.39,-0.5473948109017059,-0.27335292724079646,-0.024658392890688004,3
0.4,nan,-0.2880009633386693,-0.022069244685013676,3
0.41000000000000003,-0.3497282705324909,-0.24823129194334825,-0.018400230269224577,2
0.42,0.019483391636747616,-0.25215864312022335,-0.03976582509921543,2
0.43,-0.15406100312252008,-0.2563200753182872,-0.06569668080336136,3
0.44,-0.297578750044298,-0.22659621676958008,-0.0748901329292875,3
0.45,-0.28297382407637756,-0.19961895025321094,-0.03944094533722205,3
0.46,-0.3691763861803545,-0.22729018139774554,-0.05600010993910447,3
0.47000000000000003,-0.21605768307652232,-0.2551344652420548,-0.06969849072602637,3
0.48,-0.37032239922529453,-0.2717181955058915,-0.07554537325171205,3
0.49,-0.35169099788655744,-0.2533607010534154,-0.056999425592570846,3
0.5,-0.0021860335689949106,-0.21320981620064805,-0.034995821712303005,3
0.51,-0.28742960027899545,-0.23700274986768471,-0.01224486173275146,3
0.52,-0.15765412700664969,-0.2166615524522999,-0.017001894926147093,3
0.53,-0.371490804253504,-0.24055008898401578,-0.005615837588257112,3
0.54,-0.16888437542547252,-0.23064209296776744,-0.014351897945030258,3
0.55,0.18691527760858867,-0.21619899334984038,-0.03395717664512857,3
0.56,nan,-0.23841327148050828,-0.03496566370086629,3
0.5700000000000001,-0.13696300137023254,-0.258227823588544,-0.008433962179473734,3
0.58,-0.4518558456828283,-0.25497054417325676,0.010461327201955743,3
0.59,-0.20442104223718682,-0.24192787920644193,0.029457516265313257,3
0.6,-0.0925121057478753,-0.22281466870377808,0.04269540289847816,3
0.61,-0.2256819755865372,-0.21871616180253647,0.11401251665653095,3
0.62,-0.14134340092129416,-0.2167682046228328,0.13196116756353043,1
0.63,-0.2763601579904512,-0.2241122074279779,0.15765784525430748,1
0.64,-0.1816079899644869,-0.1818974500129551,0.14818909914676243,1
0.65,-0.14138218284243212,-0.16961409007543723,0.15791142724271015,1
0.66,-0.0016816489245250477,-0.16730114386353698,0.18516136444257247,1
0.67,-0.1421804400119504,-0.15254380783547933,0.20005536334480978,1
0.68,-0.297992446513894,-0.15868462332897082,0.1942789832936747,1
0.6900000000000001,-0.11600364302052055,-0.163109563145503,0.20510291500159483,1
0.7000000000000001,-0.3905422420856938,-0.1632644576478013,0.22568939166362803,0
0.71,-0.5250902356110168,-0.17316887405923787,0.20443442017846114,0
0.72,-0.2249113546901521,-0.2112586314001753,0.2307205757523559,0
0.73,0.14853647455230537,-0.1604222131579461,0.24832762905595226,2
0.74,-0.12361066082808617,-0.15576046232745341,0.21977371201630427,2
0.75,-0.24521839008370655,-0.16317133404439463,0.20432465449144763,2
0.76,-0.26840100091022323,-0.14184806867119154,0.21896035281966025,2
0.77,-0.11822357792080251,-0.11322777512979644,0.20893006363611816,2
0.78,-0.2177558676234012,-0.11489124232121355,0.17398640175478003,2
0.79,-0.17758419217063548,-0.12155341051772149,0.19958316043313268,2
0.8,-0.334235339432454,-0.12051935152235561,0.1785621181955525,2
0.81,-0.10814787866526701,-0.10690721077780481,0.17448021391112223,2
0.8200000000000001,-0.08171066558912468,-0.09400070129118378,0.1938142246084844,2
0.8300000000000001,0.17939540189886613,-0.1280490947121192,0.19934891727444917,2
0.84,-0.26924835171795597,-0.1084224786929721,0.21046618531769756,2
0.85,-0.19318979556276789,-0.14091694550403772,0.20609671093116327,2
0.86,-0.15966580315658047,-0.10152115902756884,0.2373413090558495,2
0.87,-0.25607324120277064,-0.08962983101082415,0.2539180134987829,2
0.88,-0.13458653610220503,-0.10240571094478869,0.2642499219443497,2
0.89,nan,-0.0974700938777221,0.28320942520386727,2
0.9,-0.04397170389556199,-0.13662590254812743,0.2853667130082946,2
0.91,-0.5959397298930934,-0.12606547015742248,0.2797241418728509,2
0.92,-0.10493186852536718,-0.1251993270590056,0.2801680021620707,2
0.93,-0.4311288272485052,-0.12853899532023766,0.26103350734598024,2
0.9400000000000001,-0.1706285230060758,-0.12061538126042887,0.27055219354827126,2
0.9500000000000001,-0.116490708150786,-0.09407645907379683,0.28328297785095996,2
0.96,-0.2439838975970973,-0.05247832039124909,0.29063917506490566,2
0.97,-0.06103446514262246,-0.04545894792584278,0.29404802141717945,2
0.98,-0.23709434023210654,-0.016100157677341947,0.2810709733899916,2
0.99,0.23180952763167334,-0.04198235932846761,0.25403471617969314,2
1.0,-0.015762354151660073,-0.028175803024493858,0.2467051142310951,2
1.01,nan,-0.05221431801161422,0.23268434112175576,1
1.02,0.05404901683794008,-0.022533342320443996,0.21361183481692256,1
1.03,-0.07928494272583028,-0.020410612513208436,0.22957800035307319,0
1.04,-0.1055720336260573,-0.032992723086130236,0.23602243825535607,0
1.05,-0.3978691843853478,-0.028256698676086604,0.24797181649310188,0
1.06,-0.03629745295793651,-0.02737477273978842,0.2534922644296762,0
1.07,-0.033112987478811,-0.03546936503680344,0.23865617385858406,0
1.08,0.07122409736800542,-0.02430719069137858,0.2523999329217667,0
1.09,0.08560145530088652,-0.03420701037268278,0.25008927714595264,0
1.1,0.013181656843105911,0.006767404657861124,0.26238225091998246,0
1.11,0.1635615865306802,0.01649806666412915,0.2488073520460932,0
1.12,0.2833786080993406,0.02219109481434688,0.25875203537407093,0
1.1300000000000001,-0.294088035448687,0.003988111929883312,0.24061472269731762,0
1.1400000000000001,0.016550134606517705,7.794732401732e-05,0.25286928218646193,0
1.1500000000000001,0.05071140106181724,0.0002864991748162504,0.22946637501454661,0
1.16,-0.27501520900876003,0.0020873502671377715,0.213570215144276,0
1.17,-0.0380603438867633,0.04467519424373034,0.23295893960699232,0
1.18,0.030673496350785735,0.07828712619609984,0.254825496883577,0
1.19,0.04227059001949957,0.02791046718134358,0.26334582790228545,0
1.2,-0.0919265146145622,0.04820025411651405,0.26369247887007097,0
1.21,0.12827606573972283,0.03450886047674697,0.25965632361705876,0
1.22,0.1599092301674902,0.02939180179657236,0.2538149980226451,3
1.23,0.08849758297392345,0.0449018454023943,0.22391835156443676,3
1.24,nan,0.032695729190474726,0.24068579450961236,3
1.25,0.221332895643669,0.07041761405365851,0.25714203231636656,3
1.26,0.30845320523160935,0.0775462390629293,0.23371756227041665,3
1.27,0.10506504617076684,0.08547020171380966,0.24530366506302392,3
1.28,0.3858343493771512,0.07217815677314961,0.2162228361612249,3
1.29,0.15051628521237134,0.07098967020864869,0.2120469443595493,3
1.3,-0.22711760042792561,0.08748789431141529,0.2126195125084609,1
1.31,0.0323773119745521,0.07318264732291693,0.20369418701981004,1
1.32,0.23201908792885834,0.07560776150658456,0.20960484022458487,1
1.33,0.05257442363371006,0.054060399412784024,0.22339393306858762,1
1.34,0.2618522525350006,0.07839272919048924,0.20559715879195806,1
1.35,0.17289236137707473,0.11371417633781944,0.18496010318955652,1
1.36,0.002885962591903657,0.10446168440974751,0.13845898306661308,1
1.37,-0.013822338701791878,0.12318860219754472,0.16958781035149895,1
1.3800000000000001,0.11780579810479444,0.13142562041888728,0.17190922529165295,0
1.3900000000000001,0.15743743314355216,0.11915780961008712,0.18061272712849874,0
1.4000000000000001,0.2619834129967162,0.1406399976600569,0.17274122693870467,0
1.41,0.05694655612470571,0.14251329174860525,0.15977933111476095,0
1.42,-0.0653525802163393,0.14026961271651717,0.1456926907428859,0
1.43,0.3244796523527578,0.18133405425056268,0.16130483796230446,2
1.44,0.12725543396546068,0.13564648751372937,0.12874751795736059,1
1.45,-0.007663555576728764,0.1298870213081715,0.1067905575273014,1
1.46,0.010796343812376846,0.1450931486453665,0.1104251344602516,1
1.47,0.37581528042066303,0.1710697960344163,0.13576701261282323,3
1.48,0.3695693781944931,0.17405682626399493,0.1512823929474996,1
1.49,0.1585447391434534,0.2000325892873818,0.14571661173780037,1
1.5,0.0009976217985137592,0.18010866454873692,0.15631101181176157,1
1.51,0.20302607418476024,0.18270082084209682,0.13427214895135287,1
1.52,0.1364309483636278,0.1997211369404651,0.1548553076787793,1
1.53,nan,0.2503106604491968,0.16353256811856173,3
1.54,0.3392090258961453,0.23156277079236567,0.14652487676468653,3
1.55,0.4486240506865506,0.24830855929596082,0.11185016578493424,3
1.56,0.06847258036137971,0.22827523684998946,0.09817931947657747,3
1.57,0.23294253908144064,0.24648314131245525,0.07811559198332824,3
1.58,nan,0.23293650575834754,0.07853912521519647,0
1.59,0.23207624339528876,0.22805508040521705,0.09412983419319094,3
1.6,-0.30724555316918617,0.2570778540032019,0.10465162116457993,0
1.61,-0.05314926119488572,0.23862256090544637,0.10947522749565006,2
1.62,0.05094338457472017,0.240002086765413,0.1136573988726833,2
1.6300000000000001,0.13299269435349909,0.24979773944136718,0.08710570416336036,2
1.6400000000000001,0.20901644672740666,0.25248087791434726,0.08962777894983785,2
1.6500000000000001,0.14309437392618612,0.23210479317852256,0.14160493999980445,2
1.6600000000000001,-0.007630819355288365,0.21118255619417753,0.14939457964816186,2
1.67,nan,0.17101646108862403,0.1398621758295468,2
1.68,0.23033198809211727,0.1619162258808674,0.1157569279591734,0
1.69,0.1400823017237712,0.17653553769718547,0.09666740505328841,0
1.7,0.3460266240439872,0.1757054376834723,0.10205076625333358,0
1.71,0.1942949359062272,0.17817936394043288,0.09990766638879219,0
1.72,0.4572996022046052,0.1680595129544699,0.11028045353790271,0
1.73,0.14435479686508615,0.16896395909010506,0.13995176512079935,0
1.74,-0.21161449237826593,0.16880188593016635,0.1625026090371365,0
1.75,0.07282202099640644,0.10502478881328915,0.1428843346294275,0
1.76,nan,0.10463883841072914,0.13719808805616507,0
1.77,-0.09170966785285226,0.11710959281557046,0.14383602983613644,0
1.78,0.05349709350961908,0.09029909789421275,0.1511661660818774,0
1.79,0.2865856166699125,0.08712159143891061,0.1509211679723281,0
1.8,0.12556358851532273,0.05567582955078493,0.15130228470685833,0
1.81,-0.010787970031735754,0.05982890814395931,0.13982753150768482,0
1.82,0.13926568117713414,0.0874182696923847,0.10702605970689891,0
1.83,0.13939792107625212,0.08139614486873206,0.09905017606181206,0
1.84,0.34600983622930853,0.08155663800562495,0.08727804900125358,0
1.85,0.03942599518319995,0.10945037129334638,0.09747468397112671,0
1.86,0.10272063343006052,0.1298905739207575,0.11901314701470303,0
1.87,0.19576534496955045,0.11559885515387741,0.13840806759160654,0
1.8800000000000001,-0.0018600765914611739,0.12375878415696898,0.15010930080752083,0
1.8900000000000001,0.24096475361608938,0.11054827967403097,0.18024273274090097,2
1.9000000000000001,0.2451481313059568,0.07210074025756567,0.193197566307938,2
1.9100000000000001,0.12716269293834248,0.06516801895179145,0.2020573975099042,2
1.92,0.14408724149027044,0.08987405072846048,0.21839368924703628,2
1.93,0.08742015051749107,0.06885013074020546,0.2141009260940729,2
1.94,0.10556086028103534,0.08428251090781064,0.20168906301531916,2
1.95,-0.022422394103600723,0.05329243064966899,0.17534310668667813,2
1.96,0.10387096273680349,0.03524970483639339,0.1869633551239755,2
1.97,0.00701524031139367,0.02621337151949798,0.2008055151585783,2
1.98,0.0974988086456675,0.028532236754059956,0.22142985073939495,2
1.99,0.025503551324687693,-0.0058961609722584865,0.19419585032108647,2
2.0,-0.13916659897013675,-0.016766928966706285,0.22045352440729815,2
