time,obs_0,obs_1,x_0,x_1,regime
0.23,-0.4239604743031365,0.34628451512325187,-0.32733604416371764,0.3847603847295872,0
0.24,-0.3602649210421061,0.47876960158552123,-0.32348844031642177,0.38726422440176517,0
0.25,-0.3550177555328452,0.5137929473375192,-0.3196157980724041,0.38972458035612584,0
0.26,-0.45013905177204905,0.45143974474481097,-0.3157185522688428,0.3921412891761376,0
0.27,-0.19399288196014114,0.6505372885233669,-0.3117971393770814,0.3945141921204738,0
0.28,-0.15061354766632304,0.4627570644676172,-0.30785199745587666,0.39734313513000363,1
0.29,-0.27254117837172664,0.4887256197339669,-0.30387856610457664,0.4001269688343024,1
0.3,-0.29211366728607474,0.17594609000955325,-0.2998772964162336,0.40286550055767956,1
0.31,-0.3275675675187927,0.4438019866813173,-0.2958486414106568,0.40555854252072654,1
0.32,-0.29491242789814753,0.4061441200369522,-0.2917930559854495,0.40770591184979166,3
0.33,-0.13340573267017322,0.5190998947495555,-0.2877159968669516,0.41030843058594657,1
0.34,-0.2055145849083202,0.6791695380464519,-0.2836129125610921,0.4128649736934442,1
0.35000000000000003,-0.26201441747848786,0.2335597924326531,-0.27948426282415767,0.41537537287166826,1
0.36,-0.355406004296102,0.20816198655167123,-0.275330509095441,0.4178394647541665,1
0.37,-0.5666386035178292,0.5900358170471856,-0.27115211444789933,0.4197570909156126,2
0.38,-0.24050869906267575,0.4358449159273169,-0.2669545435387432,0.42162909787826036,2
0.39,-0.4436896740972423,0.39624657393614043,-0.2627382525599606,0.42345538511789127,2
0.4,nan,0.4102011504766554,-0.25850369870878165,0.4257358568732551,1
0.41000000000000003,-0.18752807174256278,nan,-0.2542463401400491,0.4279694221465964,1
0.42,-0.44022752387362407,0.5083381189324648,-0.24996664591858314,0.43015594670370366,1
0.43,-0.15767492782011033,0.7507672051313693,-0.2456650864515461,0.43229530126948207,1
0.44,nan,nan,-0.2413421334388513,0.43438736153145857,1
0.45,0.017636391192194845,0.6287264846204762,-0.23699825982353673,0.43643200814278416,1
0.46,-0.045036478574103395,0.5697423730756759,-0.2326339397421089,0.43842912672473394,1
0.47000000000000003,-0.3179438146381681,0.557104258612609,-0.22824964847486154,0.4398786078687056,3
0.48,-0.11813595297345278,0.3110019694047347,-0.2238508623961745,0.4412813471377168,0
0.49,nan,0.45268691776276176,-0.21943804892479732,0.44263729306740307,0
0.5,-0.32367196654852715,0.5151370346815873,-0.2150116759941233,0.44394639897051624,0
0.51,0.16673253325414675,0.7442411120748873,-0.21057221200441814,0.44520862293251645,0
0.52,-0.3320506469408195,0.4416451813590994,-0.20612012577509298,0.4464239278066956,0
0.53,0.03254874605346128,nan,-0.201655886497026,0.44759228120883315,3
0.54,0.008544320535637306,-0.007324140224658993,-0.19717996368493768,0.44871365551138576,3
0.55,-0.06431042848346655,0.6247510770693538,-0.19269282712982383,0.44978802783721233,3
0.56,-0.16491929960273538,0.43964222595900715,-0.18819494685145172,0.45081538005283617,3
0.5700000000000001,0.06019760934679322,nan,-0.18368679305092336,0.45179569876124503,3
0.58,-0.4043738911247329,nan,-0.1791688360633109,0.4527289752942318,0
0.59,-0.25496502183274283,0.3726711991608441,-0.1746415463103686,0.45361520570427644,0
0.6,-0.17667227264204288,nan,-0.17010539425332583,0.45445439075597155,0
0.61,-0.10612506486701181,nan,-0.16556085034576612,0.4552465359169929,0
0.62,-0.14050587341707177,0.46877977641671853,-0.1610083849865962,0.4559916513486166,2
0.63,-0.34071789862701507,nan,-0.15644846847311003,0.4566897518957853,2
0.64,-0.19484611453914527,nan,-0.15188157095415217,0.45734085707672484,2
0.65,-0.15220129161059295,0.6601283382118927,-0.14730816238338493,0.4579449910721129,2
0.66,-0.13903753737740135,0.4624598024956503,-0.1427287124726638,0.4585021827138025,2
0.67,0.11395222726210474,0.5840816613332196,-0.13814369064552579,0.45901246547310154,0
0.68,-0.35418877812148614,0.6398950893916259,-0.13355356599079476,0.45947587744861057,0
0.6900000000000001,-0.18417010077540624,0.6076377140377995,-0.12895880721630865,0.4598924613536213,0
0.7000000000000001,0.14044861671340647,0.635845500250534,-0.12435988260277243,0.4602622645030771,0
0.71,-0.2136106174875238,0.3030885205915532,-0.11975725995774167,0.46058533880009866,0
0.72,-0.21551870444326282,0.7170990583456553,-0.11515140656974068,0.46086174072207586,0
0.73,-0.10391239555990657,0.5765894484340658,-0.11054278916251993,0.4610915313063291,0
0.74,-0.1524876624523886,0.4691208458639568,-0.10593187384945664,0.4612747761353417,0
0.75,-0.06788267414810535,0.23668200296646374,-0.10131912608810323,0.4614115453215656,0
0.76,-0.0958111464706165,0.06288606777571498,-0.09670501063488757,0.4615019134918035,0
0.77,-0.30735974379764536,0.32036633873309156,-0.09208999149996953,0.46154595977116875,0
0.78,-0.21011394452775323,0.3064979076574983,-0.08747453190225785,0.4615437677666261,0
0.79,-0.15576960771724666,0.583841235583401,-0.08285909422459159,0.4614954255501154,3
0.8,nan,0.4229914081456187,-0.07824413996909044,0.4614010256412611,3
0.81,-0.12602226903065697,0.4470832817528411,-0.07363012971267782,0.4612606649896695,2
0.8200000000000001,-0.029004310933184577,0.431524487200173,-0.06901752306278112,0.46107444495681693,2
0.8300000000000001,-0.06654787064126473,0.5971437812608613,-0.06440677861321295,0.4608424712975311,2
0.84,-0.273412694991551,0.491148435485806,-0.05979835390023764,0.4605648541410682,2
0.85,0.14097551483419013,0.7441853358270987,-0.055192705358826956,0.4602417079717884,2
0.86,-0.038715899436318923,0.5151659039363503,-0.05059028827910907,0.4598731516094331,0
0.87,-0.062214456190789386,0.5749114909769625,-0.045991556763014745,0.4594593081890053,0
0.88,0.06818136842080016,0.5571100001922465,-0.04139696368112469,0.45900030514025747,0
0.89,0.06433043515916358,0.5033483052192392,-0.03680696062972212,0.4584962741667882,0
0.9,0.09267558109898374,0.36677018182911314,-0.03222199788805424,0.45794735122475183,0
0.91,nan,0.7747768578428662,-0.027642524375806717,0.45735367650118286,0
0.92,0.12422156029145669,0.7077461398018202,-0.02306898761079489,0.45671539439193853,0
0.93,nan,0.6430445783123144,-0.018501833666875505,0.4560326534792626,3
0.9400000000000001,nan,0.5827813231427541,-0.013941507132082878,0.45530560650897284,3
0.9500000000000001,-0.3706263422774436,0.5863565470565338,-0.00938845106699315,0.4545344103672757,3
0.96,-0.026360333604495665,0.2549394418246087,-0.004843106963320393,0.4537192260572111,3
0.97,0.25772290461069886,0.6297294631236312,-0.00030591470274828145,0.45286021867472986,3
0.98,-0.08147770911846683,0.3998882188431158,0.004222687483999017,0.4519575573844079,3
0.99,-0.18308962127251932,0.19555649308569073,0.008742263057843097,0.4510114153947991,0
1.0,0.2798563447521547,nan,0.013252377211791087,0.4500219699334311,0
1.01,0.019909200925553663,0.6693127782431162,0.0177525969111254,0.4489894022214463,0
1.02,0.1502808327957699,0.5503434980095615,0.022242490933339864,0.4479138974478921,0
1.03,-0.08985364964927639,0.6784448537397,0.026721629907818786,0.44679564474366296,0
1.04,0.02467067838474337,0.3064927545649607,0.031189586355255414,0.44563483715509744,0
1.05,-0.05916704239703489,0.2935854420771372,0.03564593472680639,0.4444316716172347,0
1.06,nan,0.8211585673473576,0.04009025144297874,0.44318634892673214,0
1.07,nan,0.5327244653310356,0.04452211493224606,0.44189907371444886,0
1.08,-0.1926324775164194,0.376648671475642,0.04894110566939055,0.44057005441769753,0
1.09,0.03155368505247044,0.049422512331244894,0.05334680621356752,0.4391995032521682,0
1.1,-0.10610090670604591,0.3239435325782476,0.057738801246089204,0.43828763618352823,1
1.11,0.16670167149526766,0.601295543381723,0.06212167760792449,0.4373336728987003,1
1.12,0.19192761664056493,0.4658602480743113,0.06649501433691149,0.43633778877682367,1
1.1300000000000001,-0.11221339175954202,0.3692344329459513,0.07085839222467973,0.4353001630559009,1
1.1400000000000001,0.24262128608772449,0.4497054465806957,0.07521139385523873,0.4342209788075423,1
1.1500000000000001,0.12118367808370556,0.6201464259549915,0.07955360364331415,0.4331004229113748,1
1.16,0.16118321849060413,0.49767078197920395,0.08388460787242791,0.4319386860291189,1
1.17,0.03113547778411531,0.45945513137882454,0.0882039947327191,0.43073596257833635,1
1.18,0.07839903925931031,0.5174299880488029,0.09251135435850247,0.4294924507058525,1
1.19,-0.12298121441029404,0.5471548306036321,0.096806278865561,0.4282083522608558,1
1.2,0.38100456166517727,0.7063947674691206,0.10108836238816955,0.4268838727676785,1
1.21,-0.026885578366449114,0.4987101076713478,0.10535720111584634,0.4255192213982614,1
1.22,0.23372751000264863,0.08389172712046528,0.10961239332982896,0.4241146109443064,1
1.23,0.23489554097720083,0.18355287156393854,0.11385353943927203,0.4226702577891195,1
1.24,0.12195786275810976,0.2996224988775503,0.11808024201716322,0.42118638187914853,1
1.25,0.04504301634504143,0.4361087713281895,0.1222921058359547,0.4196632066952186,1
1.26,-0.11609405150157445,0.5736395951663494,0.1264887379029069,0.4181009592234686,1
1.27,0.2793914592312124,0.2951893052254416,0.1306697474951416,0.41649986992599264,1
1.28,0.23046631047329058,0.14572113856991825,0.13483474619440153,0.41486017271118925,1
1.29,-0.04921903518076773,0.13982302645902034,0.13898334792151343,0.41318210490382284,1
1.3,0.24671717287829575,0.36521646282394543,0.14311516897055165,0.4114659072148001,1
1.31,-0.06005289297971797,nan,0.14722982804269966,0.40921182371066495,2
1.32,0.170111681299831,0.4369368163681164,0.1513219462798063,0.4069211017828166,2
1.33,0.21043693080891732,nan,0.15539115729763447,0.4045940401164529,2
1.34,0.19687954477024233,0.41550502843851744,0.159437097698799,0.40223094046324365,2
1.35,0.2042755737161039,0.09428634675474251,0.16345940710343143,0.39983210760532917,2
1.36,nan,0.5642013209863427,0.16745772817948473,0.3973978493190842,2
1.37,0.2218876139074644,0.4875358028661893,0.17143170667267557,0.39492847633865114,2
1.3800000000000001,0.16512474142735556,0.3393053709637883,0.1753809914360621,0.3924243023192471,2
1.3900000000000001,0.004135915216600783,0.26743307909240316,0.17930523445925456,0.389885643800248,0
1.4000000000000001,0.38858770549440214,nan,0.18320409089725703,0.38731282016805496,0
1.41,0.18095548467002115,0.6073637941350167,0.18707721909893757,0.38470615361874627,2
1.42,nan,0.2291008944570258,0.19092428063512504,0.3820659691205194,2
1.43,nan,0.1342505507963722,0.19474494032633022,0.3793925943759271,2
1.44,0.03619128264851065,0.408148248467818,0.1985388662700895,0.37668635978391196,2
1.45,0.10514229988704205,0.23632554243510878,0.2023057298679286,0.37394759840164327,2
1.46,0.23193356357261022,0.6073092649712284,0.20604520585194505,0.3711766459061607,0
1.47,0.10303611713847617,nan,0.20975697231100665,0.3683738405558289,0
1.48,0.15326338662135902,0.3506998792645715,0.21344071071656495,0.36553952315160715,2
1.49,0.2215711755764844,0.2732455758439762,0.21709610594808101,0.36267403699813827,2
1.5,0.1535930003625403,0.39329377935899507,0.2207228463180624,0.35977772786466117,2
1.51,0.02715248080809865,0.5841215139337206,0.224320623596709,0.35685094394575123,2
1.52,-0.06260259638550214,0.3071557656111915,0.22788913303616654,0.35389403582189266,2
1.53,0.07677769599451492,0.37975098137565505,0.23142807339438545,0.3509073564198872,2
1.54,0.27660796690418715,0.730070619623681,0.23493714695858434,0.3478912609731036,2
1.55,nan,nan,0.23841605956831538,0.34484610698157153,2
1.56,0.1609225609580161,0.3967053020862355,0.2418645206381311,0.34177225417192525,2
1.57,0.0652587498510058,0.044803705138508454,0.24528224317985037,0.3386700644572001,2
1.58,0.15034871639045821,0.32326007936657103,0.24866894382442237,0.3355399018964872,2
1.59,0.6996575160206331,nan,0.25202434284338726,0.33238213265445,2
1.6,nan,0.42739415153872984,0.2553481641699318,0.32919712496070724,2
1.61,0.2685617814124695,nan,0.25864013541953884,0.3259852490690865,2
1.62,0.18815718044819263,0.29886808675418725,0.2618999879102297,0.32274687721675294,2
1.6300000000000001,0.3380122852981089,0.18727098577389178,0.26512745668239723,0.3194823835832171,2
1.6400000000000001,0.23295112508304222,0.4709893293244779,0.26832228051822943,0.3161921442492267,2
1.6500000000000001,0.407966381177747,0.21312428139350537,0.2714842019607217,0.312876537155546,2
1.6600000000000001,nan,0.2425737236906934,0.2746129673322772,0.30953594206162766,2
1.67,0.17747595363590674,0.21806812252561514,0.2777083267528935,0.30617074050418164,2
1.68,0.3251688275011721,0.2603726950627519,0.2807700341579353,0.3027813157556443,2
1.69,0.30246824260667843,0.21388335652073395,0.28379784731549174,0.2993680527825537,3
1.7,0.2968134581125302,0.018929289592867937,0.2867915278433173,0.29593133820383366,3
1.71,0.34382574004182226,0.18378324844684218,0.28975084122535566,0.29247156024899285,3
1.72,0.3380008517071073,0.3738913260931582,0.2926755568278456,0.2894891087162413,1
1.73,-0.11045377223004421,0.4956327392720482,0.29557044791500797,0.28648337493053033,1
1.74,0.17600170376708252,-0.03435885035857755,0.29843528166431327,0.2834547037015192,1
1.75,0.2784482450289487,0.03333171321234343,0.30126982870132846,0.27990344147747304,2
1.76,0.1786461472055718,0.5688360746184142,0.3040688631161032,0.2763309363075048,2
1.77,0.3660418303275169,0.03960070596478438,0.30683217247917827,0.2727375858037288,2
1.78,0.6025092130006504,0.18889626379635127,0.30955954833721555,0.2691237889073296,2
1.79,0.2962289156025017,0.32594920761240814,0.3122507862262888,0.26548994584614277,2
1.8,0.16342921074549419,-0.041848620540617,0.31490568568475025,0.2618364580921876,2
1.81,0.4627189011632755,nan,0.3175240502656721,0.2581637283191557,2
1.82,0.4828802730925762,nan,0.32010568754886365,0.25447216035986064,2
1.83,0.522982771325011,nan,0.32265040915246224,0.2507621591636523,2
1.84,0.4621244970354376,-0.004574871166041938,0.32515803074409877,0.24703413075380037,2
1.85,0.5036293155853067,0.1555492109652502,0.32762837205163675,0.24328848218485177,2
1.86,0.45686211268977384,0.09449266664885864,0.33006125687348525,0.2395256214999657,2
1.87,0.3952403719968861,0.27066141397820576,0.3324565130884849,0.23574595768823092,2
1.8800000000000001,0.40613714824603964,0.08822579701075806,0.3348139726653672,0.2319499006419696,3
1.8900000000000001,0.2586923228192991,0.10888867183404279,0.3371334716717869,0.228137861114032,3
1.9000000000000001,0.06511427102107625,0.20011678733007748,0.3394148502829272,0.22431025067508606,3
1.9100000000000001,0.29016449990579685,0.20496878437352395,0.3416579527896781,0.22046748167090663,3
1.92,nan,0.4505818523529912,0.34386262760638714,0.21660996717966804,3
1.93,0.4962469062693605,0.044481654621784356,0.34602872727818385,0.21273812096924483,3
1.94,0.16836131847397867,0.08993394560498752,0.3481561084878763,0.2088523574545245,3
1.95,0.40189170064895857,0.1341262488556051,0.35024463206242157,0.20495309165473669,3
1.96,0.5141686100244386,0.007090538836581561,0.3522941629789689,0.201040739150803,3
1.97,0.20362274134520225,0.1885597156308305,0.35430457037047697,0.19711571604271172,2
1.98,0.0668603320370984,0.1581327518121487,0.3562757275309041,0.19367843890692152,1
1.99,0.3037204360858079,0.3460647064696113,0.3582125119199733,0.19022832475379864,1
2.0,0.48409521639178316,-0.0471070766682373,0.36011479516751127,0.1862657429850913,3
