time,obs_0,obs_1,x_0,x_1,regime
1.1,0.5824940487196382,0.04357759796508205,0.3331396937501101,0.03411668410669415,1
1.11,0.33320592227221457,-0.023361693479427126,0.33348086059117704,0.03121705380097966,1
1.12,0.239492897799081,0.028089105461362906,0.33379303112918685,0.02831981108746593,1
1.1300000000000001,0.4608477251008824,0.085628672993049,0.33407622924006153,0.02542524115399913,1
1.1400000000000001,0.3939922686154413,0.14335997926151345,0.3343304816516015,0.022533628379290516,1
1.1500000000000001,0.3490487681054185,-0.006718727972554257,0.3345558179353944,0.01914525630601592,0
1.16,0.3378341258459644,nan,0.33474727049845454,0.015761407614049944,0
1.17,0.34588962892961167,0.12847517620885301,0.33490488457459505,0.012382412093837298,0
1.18,0.3011590442575451,-0.19676413434285764,0.3350287086955334,0.009008598423903672,0
1.19,0.35026813068290397,0.0392024775461537,0.33511879467977246,0.005640294140100531,0
1.2,0.22106197961022328,-0.004030560188999149,0.3351751976211735,0.002277825605022605,0
1.21,0.4757740597571901,0.14450799841221496,0.3351979758772237,-0.001078482022399175,0
1.22,0.31625044059553553,0.04300389605214762,0.33518719105699973,-0.004428304817126614,3
1.23,0.2918320773716909,0.020951624002866973,0.33514290800882846,-0.007771320118062358,3
1.24,0.33223626422672903,-0.032171656431087964,0.33506519480764785,-0.011107206557914518,3
1.25,0.506491589687359,0.058827660822168164,0.3349541227420687,-0.014435644092875167,3
1.26,0.41728805588278167,-0.13678963899231605,0.33480976630113995,-0.0177563140321101,3
1.27,nan,-0.08081080682815969,0.3346322031608189,-0.02056889906705728,1
1.28,0.3162581565369234,-0.09667017373640079,0.3344265141701483,-0.023374083300531357,1
1.29,0.2900803160683196,0.1348943544865485,0.334192773337143,-0.026171600275631778,1
1.3,0.30227925402515443,0.14467082607968365,0.33393105733438666,-0.028961184808451945,1
1.31,0.4154810462271412,0.0792782357561298,0.33364144548630215,-0.03174257301217891,1
1.32,0.4754931345169928,-0.04920578911136772,0.33332401975618037,-0.03451550232101757,1
1.33,0.41471070420803097,0.02081005951218093,0.33297886473297017,-0.03777971151393734,0
1.34,0.4321250395074044,0.05651885478996415,0.3326010676178308,-0.04103394073823916,0
1.35,0.46375865431395286,-0.07980225632231974,0.3321907282104484,-0.044277883532940994,0
1.36,0.40912804940151426,0.08564990610674394,0.33174794937511903,-0.0475112350479796,0
1.37,0.23425546065897426,-0.01802980006848378,0.3312728370246392,-0.05073369207163483,0
1.3800000000000001,0.23163274907069747,-0.09055323327991835,0.33076550010392286,-0.05394495305773795,0
1.3900000000000001,0.4425548493712589,0.05625419427719059,0.3302260505733455,-0.0571447181526617,0
1.4000000000000001,0.368934412954819,0.014603805368456284,0.32965460339181885,-0.060332689222089834,0
1.41,0.415923485604605,-0.12855637455551341,0.3290512764995979,-0.06350856987756384,0
1.42,nan,0.011595277175073755,0.3284161908008223,-0.06667206550280469,0
1.43,0.2967410863733011,-0.08396740193463738,0.32774947014579425,-0.0698228832798073,0
1.44,0.22675863780760347,-0.14165329980491403,0.3270512413129962,-0.07296073221470563,0
1.45,0.4650868826091413,-0.11967667672924384,0.3263216339908491,-0.07608532316340617,0
1.46,0.3024762625667873,0.05615990124529423,0.3255607807592151,-0.07919636885698786,0
1.47,0.24092387407897198,-0.10022737891870112,0.3247688170706452,-0.08229358392686603,0
1.48,0.24595325889544228,0.12906703052348356,0.3239458812313765,-0.08537668492971875,0
1.49,0.15164196107693698,-0.1362174659593067,0.32309211438207935,-0.08844539037217308,0
1.5,0.1823883206480492,0.04505071248327028,0.32220766047835764,-0.09149942073524953,0
1.51,0.182644520513971,nan,0.32129266627100517,-0.0945384984985626,0
1.52,0.33072647276793243,-0.09062280179314176,0.3203472812860195,-0.09756234816427553,0
1.53,nan,-0.17591180091970116,0.31937165780437676,-0.10057069628080717,0
1.54,0.18805264063861574,0.08601017945846848,0.3183659508415687,-0.10356327146628933,0
1.55,0.3104103723970712,-0.1618502770846228,0.3173303181269058,-0.10653980443177244,0
1.56,0.5693917054433419,-0.05331642463879444,0.3162649200825881,-0.10950002800417795,0
1.57,0.2987964121767439,-0.03382296522624685,0.31516991980254633,-0.11244367714899547,0
1.58,0.42960228806003675,-0.05384939658286223,0.3140454830310564,-0.11537048899272295,0
1.59,0.12366508742545629,-0.08621774551598045,0.3128917781411292,-0.11778020284504807,1
1.6,0.45243986113232987,-0.06715596285911568,0.3117139761126787,-0.12067356022076926,2
1.61,0.24114043530052276,-0.3368829446422487,0.310507240510471,-0.1235493528614545,2
1.62,0.32205929481913015,-0.046785286258149844,0.3092717469818565,-0.1264073265608363,2
1.6300000000000001,0.2715659817373877,-0.09436013768385582,0.30800767371624815,-0.1292472293775332,2
1.6400000000000001,0.4231980160608345,0.06493950158805417,0.3067152014224728,-0.13206881165594062,2
1.6500000000000001,0.25028190529150013,-0.15943836302342954,0.30539451330591344,-0.13487182604685347,2
1.6600000000000001,0.188352776392236,0.04349737006119467,0.3040457950454449,-0.13765602752781889,2
1.67,nan,-0.09243923525401901,0.30266923477016666,-0.1404211734232177,2
1.68,0.49754939962370104,-0.14215925051764147,0.3012650230359345,-0.14316702342407292,2
1.69,0.23754751111649475,-0.08628793055909037,0.29983335280169376,-0.14589333960758413,2
1.7,0.11180400581485836,-0.05172356654556566,0.29837441940561793,-0.14859988645638592,2
1.71,0.3365111084001195,0.03654705614165793,0.2968884205410541,-0.15128643087752933,2
1.72,0.11393419317051617,-0.20485974280309754,0.2953755562322788,-0.1539527422211848,2
1.73,0.4340742893940597,-0.16956054355435723,0.29383602881006693,-0.15659859229906523,2
1.74,0.19417763066700827,-0.08120023603249955,0.29227004288707625,-0.15922375540256775,2
1.75,0.34165878508343916,-0.2371506753376793,0.2906778053330506,-0.16182800832063338,2
1.76,0.23089496401725337,-0.23956978133495674,0.28905952524984424,-0.1644111303573226,3
1.77,0.5396144896248111,-0.024476984558489318,0.287415413946271,-0.1669729033491064,3
1.78,0.38008212132657615,-0.21621211879421912,0.28574568491277996,-0.1695131116818709,3
1.79,0.3606787133215209,-0.09422521385882442,0.2840505537959613,-0.17153154230763495,1
1.8,0.3533361542545854,-0.16019729541340075,0.28233523837288493,-0.1735289847609793,1
1.81,0.09569163918691756,-0.31431361669824653,0.28059994852527514,-0.17600527917518619,2
1.82,0.3416455042235728,-0.07080829756384702,0.2788398957335233,-0.17845926810208856,2
1.83,0.37636093238213536,-0.19122390215611196,0.2770553030525024,-0.18089074852321962,2
1.84,0.17376042239090406,-0.045847868207932796,0.2752463955672702,-0.18329952005669822,2
1.85,0.42664435891342783,-0.19657848400437888,0.27341340036670325,-0.18568538497225753,2
1.86,0.43500219619445823,-0.07435148301142512,0.2715565465169807,-0.18804814820598004,2
1.87,0.10348559827674986,-0.1821584566112444,0.26967606503492086,-0.1903876173747379,2
1.8800000000000001,0.2242365523448997,nan,0.2677721888611735,-0.19270360279033763,2
1.8900000000000001,0.10601411974583724,-0.26289022091190023,0.2658451528332701,-0.1949959174733687,2
1.9000000000000001,0.23555587342324227,-0.06616401803146679,0.2638951936585364,-0.19726437716675466,2
1.9100000000000001,0.5253533063525303,-0.2731304008589756,0.26192254988686886,-0.1995088003490065,2
1.92,0.16537206962850332,-0.16081802305712278,0.2599274618833788,-0.20172900824717718,2
1.93,0.2804236650497443,-0.3576119816224273,0.25791017180090703,-0.20392482484951663,2
1.94,0.20501160517034714,-0.21010530875523936,0.25587092355241187,-0.20609607691782666,2
1.95,0.14895772628422493,-0.27363904248068993,0.2538099627832336,-0.20824259399951514,2
1.96,0.1734808475165727,-0.2555662891138883,0.25172753684323845,-0.21036420843934844,2
1.97,0.1844660778620711,-0.261477777045573,0.24962389475884497,-0.21246075539090215,2
1.98,0.30846307130577955,-0.47192503292623905,0.24749928720493594,-0.21453207282770878,2
1.99,0.40980603683336647,-0.016118559224835266,0.24535396647665886,-0.21657800155410273,2
2.0,0.3453258612210574,-0.12823181611915208,0.24318818646111784,-0.2185983852157611,2
