time,obs_0,obs_1,x_0,x_1,regime
1.6600000000000001,-0.09649969772177178,-0.16829120790216784,0.16353755806551232,-0.25234869237044777,2
1.67,0.017744255759891414,-0.42846781346994445,0.16101407114180785,-0.253479370566362,2
1.68,0.23799801016056354,0.3315642110273667,0.15847927743614423,-0.25458255253664736,0
1.69,nan,-0.32771624635407376,0.15593345191077776,-0.2556581802059355,0
1.7,0.07617240687832141,-0.3391914309769686,0.1533768701087184,-0.25670619836463143,0
1.71,0.24154602816682882,-0.3550738211967525,0.15080980812507208,-0.25772655466898936,0
1.72,0.12379753378472877,0.29834061157842734,0.1482325425783822,-0.2582191996409021,1
1.73,0.13007063794202323,0.20404430482625424,0.14565035058197318,-0.25918508666740414,0
1.74,0.2285943027848946,nan,0.14305849971529913,-0.2601232199998891,0
1.75,0.3314995417567487,-0.20665870018508714,0.14045726751530024,-0.2610335585570423,0
1.76,-0.09822645420994194,-0.2278922391772661,0.13784693192972983,-0.2619160641150812,0
1.77,0.08398717738048918,-0.09779895414761808,0.13522777128857902,-0.2627707013061484,0
1.78,0.3420349451831384,nan,0.13260006427551754,-0.26359743761642185,0
1.79,0.028884936739940262,-0.4027088715583329,0.12996408989935332,-0.2643962433839442,0
1.8,0.15641319889423505,-0.3263340912342288,0.12732012746551388,-0.2651670917961698,0
1.81,0.10161103459433143,-0.6330640963453936,0.12466845654755218,-0.2659099588872326,0
1.82,0.19478136261839477,-0.2718280959344466,0.12200935695867986,-0.26662482353493366,0
1.83,0.04656667470658482,-0.5420046209764026,0.11934310872333052,-0.2673116674574506,0
1.84,0.3690439016077337,-0.5181174209192221,0.11666999204875601,-0.267970475209769,0
1.85,0.2138215074199475,-0.16375399316101624,0.11399028729665832,-0.26860123417983706,0
1.86,-0.06419420363162946,-0.09220093937928422,0.11130427495485995,-0.26920393458444397,0
1.87,-0.06086148922661838,-0.2869143012772361,0.1086122356090155,-0.2697785694648237,3
1.8800000000000001,0.12408573575693824,-0.33577106853652394,0.10591444991436727,-0.2698251346819842,1
1.8900000000000001,0.007899230611246533,nan,0.10321619856754743,-0.2698446289117639,1
1.9000000000000001,-0.028326898918008714,-0.21479725792183088,0.1005177522784298,-0.2698371016396159,1
1.9100000000000001,0.034600234013732675,-0.13656267259314833,0.09781938126203364,-0.26980260495912095,1
1.92,-0.049911118200521895,-0.3119451117047541,0.09512135521244243,-0.269741193561823,1
1.93,0.41027326447777246,-0.32917730095763437,0.0924239432768242,-0.2696529247268238,1
1.94,-0.07846832114696485,-0.4803790551752194,0.08972741402955596,-0.2695378583101384,1
1.95,nan,-0.5577487946176365,0.08703203544645458,-0.26939605673381367,1
1.96,0.235559392568518,-0.14857104995371898,0.08433807487911645,-0.2692275849748106,1
1.97,0.5524964308211733,-0.10345420657596677,0.08164579902936835,-0.2690325105536521,1
1.98,-0.2848893138843202,-0.34987418232380924,0.07895547392383183,-0.2688109035228385,1
1.99,0.06477239527544157,-0.18652926361172217,0.07626736488860344,-0.26856283645503115,1
2.0,0.3998283019755714,-0.6351699113542963,0.07358173652405313,-0.2682883844310071,1
